Serial No.,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Chance of Admit 
4354,300,102,3,3.5,2.5,8.17,0,0.63
4355,297,98,2,2.5,3,7.67,0,0.59
4356,317,106,2,2,3.5,8.12,0,0.73
4357,327,109,3,3.5,4,8.77,1,0.79
4358,301,104,2,3.5,3.5,7.89,1,0.68
4359,314,105,2,2.5,2,7.64,0,0.7
4360,321,107,2,2,1.5,8.44,0,0.81
4361,322,110,3,4,5,8.64,1,0.85
4362,334,116,4,4,3.5,9.54,1,0.93
4363,338,115,5,4.5,5,9.23,1,0.91
4364,306,103,2,2.5,3,8.36,0,0.69
4365,313,102,3,3.5,4,8.9,1,0.77
4366,330,114,4,4.5,3,9.17,1,0.86
4367,320,104,3,3.5,4.5,8.34,1,0.74
4368,311,98,1,1,2.5,7.46,0,0.57
4369,298,92,1,2,2,7.88,0,0.51
4370,301,98,1,2,3,8.03,1,0.67
4371,310,103,2,2.5,2.5,8.24,0,0.72
4372,324,110,3,3.5,3,9.22,1,0.89
4373,336,119,4,4.5,4,9.62,1,0.95
4374,321,109,3,3,3,8.54,1,0.79
4375,315,105,2,2,2.5,7.65,0,0.39
4376,304,101,2,2,2.5,7.66,0,0.38
4377,297,96,2,2.5,2,7.43,0,0.34
4378,290,100,1,1.5,2,7.56,0,0.47
4379,303,98,1,2,2.5,7.65,0,0.56
4380,311,99,1,2.5,3,8.43,1,0.71
4381,322,104,3,3.5,4,8.84,1,0.78
4382,319,105,3,3,3.5,8.67,1,0.73
4383,324,110,4,4.5,4,9.15,1,0.82
4384,300,100,3,3,3.5,8.26,0,0.62
4385,340,113,4,5,5,9.74,1,0.96
4386,335,117,5,5,5,9.82,1,0.96
4387,302,101,2,2.5,3.5,7.96,0,0.46
4388,307,105,2,2,3.5,8.1,0,0.53
4389,296,97,2,1.5,2,7.8,0,0.49
4390,320,108,3,3.5,4,8.44,1,0.76
4391,314,102,2,2,2.5,8.24,0,0.64
4392,318,106,3,2,3,8.65,0,0.71
4393,326,112,4,4,3.5,9.12,1,0.84
4394,317,104,2,3,3,8.76,0,0.77
4395,329,111,4,4.5,4,9.23,1,0.89
4396,324,110,3,3.5,3.5,9.04,1,0.82
4397,325,107,3,3,3.5,9.11,1,0.84
4398,330,116,4,5,4.5,9.45,1,0.91
4399,312,103,3,3.5,4,8.78,0,0.67
4400,333,117,4,5,4,9.66,1,0.95
4401,304,100,2,3.5,3,8.22,0,0.63
4402,315,105,2,3,3,8.34,0,0.66
4403,324,109,3,3.5,3,8.94,1,0.78
4404,330,116,4,4,3.5,9.23,1,0.91
4405,311,101,3,2,2.5,7.64,1,0.62
4406,302,99,3,2.5,3,7.45,0,0.52
4407,322,103,4,3,2.5,8.02,1,0.61
4408,298,100,3,2.5,4,7.95,1,0.58
4409,297,101,3,2,4,7.67,1,0.57
4410,300,98,1,2,2.5,8.02,0,0.61
4411,301,96,1,3,4,7.56,0,0.54
4412,313,94,2,2.5,1.5,8.13,0,0.56
4413,314,102,4,2.5,2,7.88,1,0.59
4414,317,101,3,3,2,7.94,1,0.49
4415,321,110,4,3.5,4,8.35,1,0.72
4416,327,106,4,4,4.5,8.75,1,0.76
4417,315,104,3,4,2.5,8.1,0,0.65
4418,316,103,3,3.5,2,7.68,0,0.52
4419,309,111,2,2.5,4,8.03,0,0.6
4420,308,102,2,2,3.5,7.98,1,0.58
4421,299,100,3,2,3,7.42,0,0.42
4422,321,112,3,3,4.5,8.95,1,0.77
4423,322,112,4,3.5,2.5,9.02,1,0.73
4424,334,119,5,4.5,5,9.54,1,0.94
4425,325,114,5,4,5,9.46,1,0.91
4426,323,111,5,4,5,9.86,1,0.92
4427,312,106,3,3,5,8.57,0,0.71
4428,310,101,3,3.5,5,8.65,1,0.71
4429,316,103,2,2,4.5,8.74,0,0.69
4430,340,115,5,5,4.5,9.06,1,0.95
4431,311,104,3,4,3.5,8.13,1,0.74
4432,320,112,2,3.5,3.5,8.78,1,0.73
4433,324,112,4,4.5,4,9.22,1,0.86
4434,316,111,4,4,5,8.54,0,0.71
4435,306,103,3,3.5,3,8.21,0,0.64
4436,309,105,2,2.5,4,7.68,0,0.55
4437,310,110,1,1.5,4,7.23,1,0.58
4438,317,106,1,1.5,3.5,7.65,1,0.61
4439,318,110,1,2.5,3.5,8.54,1,0.67
4440,312,105,2,1.5,3,8.46,0,0.66
4441,305,104,2,2.5,1.5,7.79,0,0.53
4442,332,112,1,1.5,3,8.66,1,0.79
4443,331,116,4,4.5,4.5,9.44,1,0.92
4444,321,114,5,4.5,4.5,9.16,1,0.87
4445,324,113,5,4,5,9.25,1,0.92
4446,328,116,5,4.5,5,9.08,1,0.91
4447,327,118,4,5,5,9.67,1,0.93
4448,320,108,3,3.5,5,8.97,1,0.84
4449,312,109,2,2.5,4,9.02,0,0.8
4450,315,101,3,3.5,4.5,9.13,0,0.79
4451,320,112,4,3,4.5,8.86,1,0.82
4452,324,113,4,4.5,4.5,9.25,1,0.89
4453,328,116,4,5,3.5,9.6,1,0.93
4454,319,103,3,2.5,4,8.76,1,0.73
4455,310,105,2,3,3.5,8.01,0,0.71
4456,305,102,2,1.5,2.5,7.64,0,0.59
4457,299,100,2,2,2,7.88,0,0.51
4458,295,99,1,2,1.5,7.57,0,0.37
4459,312,100,1,3,3,8.53,1,0.69
4460,329,113,4,4,3.5,9.36,1,0.89
4461,319,105,4,4,4.5,8.66,1,0.77
4462,301,102,3,2.5,2,8.13,1,0.68
4463,307,105,4,3,3,7.94,0,0.62
4464,304,107,3,3.5,3,7.86,0,0.57
4465,298,97,2,2,3,7.21,0,0.45
4466,305,96,4,3,4.5,8.26,0,0.54
4467,314,99,4,3.5,4.5,8.73,1,0.71
4468,318,101,5,3.5,5,8.78,1,0.78
4469,323,110,4,4,5,8.88,1,0.81
4470,326,114,4,4,3.5,9.16,1,0.86
4471,320,110,5,4,4,9.27,1,0.87
4472,311,103,3,2,4,8.09,0,0.64
4473,327,116,4,4,4.5,9.48,1,0.9
4474,316,102,2,4,3.5,8.15,0,0.67
4475,308,105,4,3,2.5,7.95,1,0.67
4476,300,101,3,3.5,2.5,7.88,0,0.59
4477,304,104,3,2.5,2,8.12,0,0.62
4478,309,105,4,3.5,2,8.18,0,0.65
4479,318,103,3,4,4.5,8.49,1,0.71
4480,325,110,4,4.5,4,8.96,1,0.79
4481,321,102,3,3.5,4,9.01,1,0.8
4482,323,107,4,3,2.5,8.48,1,0.78
4483,328,113,4,4,2.5,8.77,1,0.83
4484,304,103,5,5,3,7.92,0,0.71
4485,317,106,3,3.5,3,7.89,1,0.73
4486,311,101,2,2.5,3.5,8.34,1,0.7
4487,319,102,3,2.5,2.5,8.37,0,0.68
4488,327,115,4,3.5,4,9.14,0,0.79
4489,322,112,3,3,4,8.62,1,0.76
4490,302,110,3,4,4.5,8.5,0,0.65
4491,307,105,2,2.5,4.5,8.12,1,0.67
4492,297,99,4,3,3.5,7.81,0,0.54
4493,298,101,4,2.5,4.5,7.69,1,0.53
4494,300,95,2,3,1.5,8.22,1,0.62
4495,301,99,3,2.5,2,8.45,1,0.68
4496,332,108,5,4.5,4,9.02,1,0.87
4497,337,117,5,5,5,9.87,1,0.96
4498,330,120,5,4.5,5,9.56,1,0.93
4499,312,103,4,4,5,8.43,0,0.73
4500,327,113,4,4.5,4.5,9.04,0,0.84
4501,337,118,4,4.5,4.5,9.65,1,0.92
4502,324,107,4,4,4.5,8.87,1,0.76
4503,316,104,3,3,3.5,8,1,0.72
4504,322,110,3,3.5,2.5,8.67,1,0.8
4505,314,103,2,2,3,8.21,0,0.65
4506,330,115,5,4.5,3,9.34,1,0.9
4507,321,109,3,3,4,8.2,1,0.75
4508,308,101,2,3,4,7.9,0,0.68
4509,302,102,1,2,1.5,8,0,0.5
4510,323,108,3,3.5,3,8.6,0,0.45
4511,325,106,3,3.5,4,8.4,1,0.52
4512,327,111,4,4,4.5,9,1,0.84
4513,328,112,4,4,4.5,9.1,1,0.78
4514,307,109,3,4,3,8,1,0.62
4515,311,104,3,3.5,2,8.2,1,0.61
4516,314,105,3,3.5,2.5,8.3,0,0.54
4517,317,107,3,4,3,8.7,0,0.66
4518,319,106,3,4,3,8,1,0.65
4519,318,110,3,4,3,8.8,0,0.63
4520,303,102,3,3.5,3,8.5,0,0.62
4521,312,107,3,3,2,7.9,1,0.64
4522,325,114,4,3,2,8.4,0,0.7
4523,328,116,5,5,5,9.5,1,0.94
4524,334,119,5,5,4.5,9.7,1,0.95
4525,336,119,5,4,3.5,9.8,1,0.97
4526,340,120,5,4.5,4.5,9.6,1,0.94
4527,322,109,5,4.5,3.5,8.8,0,0.76
4528,298,98,2,1.5,2.5,7.5,1,0.44
4529,295,93,1,2,2,7.2,0,0.46
4530,310,99,2,1.5,2,7.3,0,0.54
4531,300,97,2,3,3,8.1,1,0.65
4532,327,103,3,4,4,8.3,1,0.74
4533,338,118,4,3,4.5,9.4,1,0.91
4534,340,114,5,4,4,9.6,1,0.9
4535,331,112,5,4,5,9.8,1,0.94
4536,320,110,5,5,5,9.2,1,0.88
4537,299,106,2,4,4,8.4,0,0.64
4538,300,105,1,1,2,7.8,0,0.58
4539,304,105,1,3,1.5,7.5,0,0.52
4540,307,108,2,4,3.5,7.7,0,0.48
4541,308,110,3,3.5,3,8,1,0.46
4542,316,105,2,2.5,2.5,8.2,1,0.49
4543,313,107,2,2.5,2,8.5,1,0.53
4544,332,117,4,4.5,4,9.1,0,0.87
4545,326,113,5,4.5,4,9.4,1,0.91
4546,322,110,5,5,4,9.1,1,0.88
4547,329,114,5,4,5,9.3,1,0.86
4548,339,119,5,4.5,4,9.7,0,0.89
4549,321,110,3,3.5,5,8.85,1,0.82
4550,327,111,4,3,4,8.4,1,0.78
4551,313,98,3,2.5,4.5,8.3,1,0.76
4552,312,100,2,1.5,3.5,7.9,1,0.56
4553,334,116,4,4,3,8,1,0.78
4554,324,112,4,4,2.5,8.1,1,0.72
4555,322,110,3,3,3.5,8,0,0.7
4556,320,103,3,3,3,7.7,0,0.64
4557,316,102,3,2,3,7.4,0,0.64
4558,298,99,2,4,2,7.6,0,0.46
4559,300,99,1,3,2,6.8,1,0.36
4560,311,104,2,2,2,8.3,0,0.42
4561,309,100,2,3,3,8.1,0,0.48
4562,307,101,3,4,3,8.2,0,0.47
4563,304,105,2,3,3,8.2,1,0.54
4564,315,107,2,4,3,8.5,1,0.56
4565,325,111,3,3,3.5,8.7,0,0.52
4566,325,112,4,3.5,3.5,8.92,0,0.55
4567,327,114,3,3,3,9.02,0,0.61
4568,316,107,2,3.5,3.5,8.64,1,0.57
4569,318,109,3,3.5,4,9.22,1,0.68
4570,328,115,4,4.5,4,9.16,1,0.78
4571,332,118,5,5,5,9.64,1,0.94
4572,336,112,5,5,5,9.76,1,0.96
4573,321,111,5,5,5,9.45,1,0.93
4574,314,108,4,4.5,4,9.04,1,0.84
4575,314,106,3,3,5,8.9,0,0.74
4576,329,114,2,2,4,8.56,1,0.72
4577,327,112,3,3,3,8.72,1,0.74
4578,301,99,2,3,2,8.22,0,0.64
4579,296,95,2,3,2,7.54,1,0.44
4580,294,93,1,1.5,2,7.36,0,0.46
4581,312,105,3,2,3,8.02,1,0.5
4582,340,120,4,5,5,9.5,1,0.96
4583,320,110,5,5,4.5,9.22,1,0.92
4584,322,115,5,4,4.5,9.36,1,0.92
4585,340,115,5,4.5,4.5,9.45,1,0.94
4586,319,103,4,4.5,3.5,8.66,0,0.76
4587,315,106,3,4.5,3.5,8.42,0,0.72
4588,317,107,2,3.5,3,8.28,0,0.66
4589,314,108,3,4.5,3.5,8.14,0,0.64
4590,316,109,4,4.5,3.5,8.76,1,0.74
4591,318,106,2,4,4,7.92,1,0.64
4592,299,97,3,5,3.5,7.66,0,0.38
4593,298,98,2,4,3,8.03,0,0.34
4594,301,97,2,3,3,7.88,1,0.44
4595,303,99,3,2,2.5,7.66,0,0.36
4596,304,100,4,1.5,2.5,7.84,0,0.42
4597,306,100,2,3,3,8,0,0.48
4598,331,120,3,4,4,8.96,1,0.86
4599,332,119,4,5,4.5,9.24,1,0.9
4600,323,113,3,4,4,8.88,1,0.79
4601,322,107,3,3.5,3.5,8.46,1,0.71
4602,312,105,2,2.5,3,8.12,0,0.64
4603,314,106,2,4,3.5,8.25,0,0.62
4604,317,104,2,4.5,4,8.47,0,0.57
4605,326,112,3,3.5,3,9.05,1,0.74
4606,316,110,3,4,4.5,8.78,1,0.69
4607,329,111,4,4.5,4.5,9.18,1,0.87
4608,338,117,4,3.5,4.5,9.46,1,0.91
4609,331,116,5,5,5,9.38,1,0.93
4610,304,103,5,5,4,8.64,0,0.68
4611,305,108,5,3,3,8.48,0,0.61
4612,321,109,4,4,4,8.68,1,0.69
4613,301,107,3,3.5,3.5,8.34,1,0.62
4614,320,110,2,4,3.5,8.56,0,0.72
4615,311,105,3,3.5,3,8.45,1,0.59
4616,310,106,4,4.5,4.5,9.04,1,0.66
4617,299,102,3,4,3.5,8.62,0,0.56
4618,290,104,4,2,2.5,7.46,0,0.45
4619,296,99,2,3,3.5,7.28,0,0.47
4620,327,104,5,3,3.5,8.84,1,0.71
4621,335,117,5,5,5,9.56,1,0.94
4622,334,119,5,4.5,4.5,9.48,1,0.94
4623,310,106,4,1.5,2.5,8.36,0,0.57
4624,308,108,3,3.5,3.5,8.22,0,0.61
4625,301,106,4,2.5,3,8.47,0,0.57
4626,300,100,3,2,3,8.66,1,0.64
4627,323,113,3,4,3,9.32,1,0.85
4628,319,112,3,2.5,2,8.71,1,0.78
4629,326,112,3,3.5,3,9.1,1,0.84
4630,333,118,5,5,5,9.35,1,0.92
4631,339,114,5,4,4.5,9.76,1,0.96
4632,303,105,5,5,4.5,8.65,0,0.77
4633,309,105,5,3.5,3.5,8.56,0,0.71
4634,323,112,5,4,4.5,8.78,0,0.79
4635,333,113,5,4,4,9.28,1,0.89
4636,314,109,4,3.5,4,8.77,1,0.82
4637,312,103,3,5,4,8.45,0,0.76
4638,316,100,2,1.5,3,8.16,1,0.71
4639,326,116,2,4.5,3,9.08,1,0.8
4640,318,109,1,3.5,3.5,9.12,0,0.78
4641,329,110,2,4,3,9.15,1,0.84
4642,332,118,2,4.5,3.5,9.36,1,0.9
4643,331,115,5,4,3.5,9.44,1,0.92
4644,340,120,4,4.5,4,9.92,1,0.97
4645,325,112,2,3,3.5,8.96,1,0.8
4646,320,113,2,2,2.5,8.64,1,0.81
4647,315,105,3,2,2.5,8.48,0,0.75
4648,326,114,3,3,3,9.11,1,0.83
4649,339,116,4,4,3.5,9.8,1,0.96
4650,311,106,2,3.5,3,8.26,1,0.79
4651,334,114,4,4,4,9.43,1,0.93
4652,332,116,5,5,5,9.28,1,0.94
4653,321,112,5,5,5,9.06,1,0.86
4654,324,105,3,3,4,8.75,0,0.79
4655,326,108,3,3,3.5,8.89,0,0.8
4656,312,109,3,3,3,8.69,0,0.77
4657,315,105,3,2,2.5,8.34,0,0.7
4658,309,104,2,2,2.5,8.26,0,0.65
4659,306,106,2,2,2.5,8.14,0,0.61
4660,297,100,1,1.5,2,7.9,0,0.52
4661,315,103,1,1.5,2,7.86,0,0.57
4662,298,99,1,1.5,3,7.46,0,0.53
4663,318,109,3,3,3,8.5,0,0.67
4664,317,105,3,3.5,3,8.56,0,0.68
4665,329,111,4,4.5,4,9.01,1,0.81
4666,322,110,5,4.5,4,8.97,0,0.78
4667,302,102,3,3.5,5,8.33,0,0.65
4668,313,102,3,2,3,8.27,0,0.64
4669,293,97,2,2,4,7.8,1,0.64
4670,311,99,2,2.5,3,7.98,0,0.65
4671,312,101,2,2.5,3.5,8.04,1,0.68
4672,334,117,5,4,4.5,9.07,1,0.89
4673,322,110,4,4,5,9.13,1,0.86
4674,323,113,4,4,4.5,9.23,1,0.89
4675,321,111,4,4,4,8.97,1,0.87
4676,320,111,4,4.5,3.5,8.87,1,0.85
4677,329,119,4,4.5,4.5,9.16,1,0.9
4678,319,110,3,3.5,3.5,9.04,0,0.82
4679,309,108,3,2.5,3,8.12,0,0.72
4680,307,102,3,3,3,8.27,0,0.73
4681,300,104,3,3.5,3,8.16,0,0.71
4682,305,107,2,2.5,2.5,8.42,0,0.71
4683,299,100,2,3,3.5,7.88,0,0.68
4684,314,110,3,4,4,8.8,0,0.75
4685,316,106,2,2.5,4,8.32,0,0.72
4686,327,113,4,4.5,4.5,9.11,1,0.89
4687,317,107,3,3.5,3,8.68,1,0.84
4688,335,118,5,4.5,3.5,9.44,1,0.93
4689,331,115,5,4.5,3.5,9.36,1,0.93
4690,324,112,5,5,5,9.08,1,0.88
4691,324,111,5,4.5,4,9.16,1,0.9
4692,323,110,5,4,5,8.98,1,0.87
4693,322,114,5,4.5,4,8.94,1,0.86
4694,336,118,5,4.5,5,9.53,1,0.94
4695,316,109,3,3.5,3,8.76,0,0.77
4696,307,107,2,3,3.5,8.52,1,0.78
4697,306,105,2,3,2.5,8.26,0,0.73
4698,310,106,2,3.5,2.5,8.33,0,0.73
4699,311,104,3,4.5,4.5,8.43,0,0.7
4700,313,107,3,4,4.5,8.69,0,0.72
4701,317,103,3,2.5,3,8.54,1,0.73
4702,315,110,2,3.5,3,8.46,1,0.72
4703,340,120,5,4.5,4.5,9.91,1,0.97
4704,334,120,5,4,5,9.87,1,0.97
4705,298,105,3,3.5,4,8.54,0,0.69
4706,295,99,2,2.5,3,7.65,0,0.57
4707,315,99,2,3.5,3,7.89,0,0.63
4708,310,102,3,3.5,4,8.02,1,0.66
4709,305,106,2,3,3,8.16,0,0.64
4710,301,104,3,3.5,4,8.12,1,0.68
4711,325,108,4,4.5,4,9.06,1,0.79
4712,328,110,4,5,4,9.14,1,0.82
4713,338,120,4,5,5,9.66,1,0.95
4714,333,119,5,5,4.5,9.78,1,0.96
4715,331,117,4,4.5,5,9.42,1,0.94
4716,330,116,5,5,4.5,9.36,1,0.93
4717,322,112,4,4.5,4.5,9.26,1,0.91
4718,321,109,4,4,4,9.13,1,0.85
4719,324,110,4,3,3.5,8.97,1,0.84
4720,312,104,3,3.5,3.5,8.42,0,0.74
4721,313,103,3,4,4,8.75,0,0.76
4722,316,110,3,3.5,4,8.56,0,0.75
4723,324,113,4,4.5,4,8.79,0,0.76
4724,308,109,2,3,4,8.45,0,0.71
4725,305,105,2,3,2,8.23,0,0.67
4726,296,99,2,2.5,2.5,8.03,0,0.61
4727,306,110,2,3.5,4,8.45,0,0.63
4728,312,110,2,3.5,3,8.53,0,0.64
4729,318,112,3,4,3.5,8.67,0,0.71
4730,324,111,4,3,3,9.01,1,0.82
4731,313,104,3,4,4.5,8.65,0,0.73
4732,319,106,3,3.5,2.5,8.33,1,0.74
4733,312,107,2,2.5,3.5,8.27,0,0.69
4734,304,100,2,2.5,3.5,8.07,0,0.64
4735,330,113,5,5,4,9.31,1,0.91
4736,326,111,5,4.5,4,9.23,1,0.88
4737,325,112,4,4,4.5,9.17,1,0.85
4738,329,114,5,4.5,5,9.19,1,0.86
4739,310,104,3,2,3.5,8.37,0,0.7
4740,299,100,1,1.5,2,7.89,0,0.59
4741,296,101,1,2.5,3,7.68,0,0.6
4742,317,103,2,2.5,2,8.15,0,0.65
4743,324,115,3,3.5,3,8.76,1,0.7
4744,325,114,3,3.5,3,9.04,1,0.76
4745,314,107,2,2.5,4,8.56,0,0.63
4746,328,110,4,4,2.5,9.02,1,0.81
4747,316,105,3,3,3.5,8.73,0,0.72
4748,311,104,2,2.5,3.5,8.48,0,0.71
4749,324,110,3,3.5,4,8.87,1,0.8
4750,321,111,3,3.5,4,8.83,1,0.77
4751,320,104,3,3,2.5,8.57,1,0.74
4752,316,99,2,2.5,3,9,0,0.7
4753,318,100,2,2.5,3.5,8.54,1,0.71
4754,335,115,4,4.5,4.5,9.68,1,0.93
4755,321,114,4,4,5,9.12,0,0.85
4756,307,110,4,4,4.5,8.37,0,0.79
4757,309,99,3,4,4,8.56,0,0.76
4758,324,100,3,4,5,8.64,1,0.78
4759,326,102,4,5,5,8.76,1,0.77
4760,331,119,4,5,4.5,9.34,1,0.9
4761,327,108,5,5,3.5,9.13,1,0.87
4762,312,104,3,3.5,4,8.09,0,0.71
4763,308,103,2,2.5,4,8.36,1,0.7
4764,324,111,3,2.5,1.5,8.79,1,0.7
4765,325,110,2,3,2.5,8.76,1,0.75
4766,313,102,3,2.5,2.5,8.68,0,0.71
4767,312,105,2,2,2.5,8.45,0,0.72
4768,314,107,3,3,3.5,8.17,1,0.73
4769,327,113,4,4.5,5,9.14,0,0.83
4770,308,108,4,4.5,5,8.34,0,0.77
4771,306,105,2,2.5,3,8.22,1,0.72
4772,299,96,2,1.5,2,7.86,0,0.54
4773,294,95,1,1.5,1.5,7.64,0,0.49
4774,312,99,1,1,1.5,8.01,1,0.52
4775,315,100,1,2,2.5,7.95,0,0.58
4776,322,110,3,3.5,3,8.96,1,0.78
4777,329,113,5,5,4.5,9.45,1,0.89
4778,320,101,2,2.5,3,8.62,0,0.7
4779,308,103,2,3,3.5,8.49,0,0.66
4780,304,102,2,3,4,8.73,0,0.67
4781,311,102,3,4.5,4,8.64,1,0.68
4782,317,110,3,4,4.5,9.11,1,0.8
4783,312,106,3,4,3.5,8.79,1,0.81
4784,321,111,3,2.5,3,8.9,1,0.8
4785,340,112,4,5,4.5,9.66,1,0.94
4786,331,116,5,4,4,9.26,1,0.93
4787,336,118,5,4.5,4,9.19,1,0.92
4788,324,114,5,5,4.5,9.08,1,0.89
4789,314,104,4,5,5,9.02,0,0.82
4790,313,109,3,4,3.5,9,0,0.79
4791,307,105,2,2.5,3,7.65,0,0.58
4792,300,102,2,1.5,2,7.87,0,0.56
4793,302,99,2,1,2,7.97,0,0.56
4794,312,98,1,3.5,3,8.18,1,0.64
4795,316,101,2,2.5,2,8.32,1,0.61
4796,317,100,2,3,2.5,8.57,0,0.68
4797,310,107,3,3.5,3.5,8.67,0,0.76
4798,320,120,3,4,4.5,9.11,0,0.86
4799,330,114,3,4.5,4.5,9.24,1,0.9
4800,305,112,3,3,3.5,8.65,0,0.71
4801,309,106,2,2.5,2.5,8,0,0.62
4802,319,108,2,2.5,3,8.76,0,0.66
4803,322,105,2,3,3,8.45,1,0.65
4804,323,107,3,3.5,3.5,8.55,1,0.73
4805,313,106,2,2.5,2,8.43,0,0.62
4806,321,109,3,3.5,3.5,8.8,1,0.74
4807,323,110,3,4,3.5,9.1,1,0.79
4808,325,112,4,4,4,9,1,0.8
4809,312,108,3,3.5,3,8.53,0,0.69
4810,308,110,4,3.5,3,8.6,0,0.7
4811,320,104,3,3,3.5,8.74,1,0.76
4812,328,108,4,4.5,4,9.18,1,0.84
4813,311,107,4,4.5,4.5,9,1,0.78
4814,301,100,3,3.5,3,8.04,0,0.67
4815,305,105,2,3,4,8.13,0,0.66
4816,308,104,2,2.5,3,8.07,0,0.65
4817,298,101,2,1.5,2,7.86,0,0.54
4818,300,99,1,1,2.5,8.01,0,0.58
4819,324,111,3,2.5,2,8.8,1,0.79
4820,327,113,4,3.5,3,8.69,1,0.8
4821,317,106,3,4,3.5,8.5,1,0.75
4822,323,104,3,4,4,8.44,1,0.73
4823,314,107,2,2.5,4,8.27,0,0.72
4824,305,102,2,2,2.5,8.18,0,0.62
4825,315,104,3,3,2.5,8.33,0,0.67
4826,326,116,3,3.5,4,9.14,1,0.81
4827,299,100,3,2,2,8.02,0,0.63
4828,295,101,2,2.5,2,7.86,0,0.69
4829,324,112,4,4,3.5,8.77,1,0.8
4830,297,96,2,2.5,1.5,7.89,0,0.43
4831,327,113,3,3.5,3,8.66,1,0.8
4832,311,105,2,3,2,8.12,1,0.73
4833,308,106,3,3.5,2.5,8.21,1,0.75
4834,319,108,3,3,3.5,8.54,1,0.71
4835,312,107,4,4.5,4,8.65,1,0.73
4836,325,111,4,4,4.5,9.11,1,0.83
4837,319,110,3,3,2.5,8.79,0,0.72
4838,332,118,5,5,5,9.47,1,0.94
4839,323,108,5,4,4,8.74,1,0.81
4840,324,107,5,3.5,4,8.66,1,0.81
4841,312,107,3,3,3,8.46,1,0.75
4842,326,110,3,3.5,3.5,8.76,1,0.79
4843,308,106,3,3,3,8.24,0,0.58
4844,305,103,2,2.5,3.5,8.13,0,0.59
4845,295,96,2,1.5,2,7.34,0,0.47
4846,316,98,1,1.5,2,7.43,0,0.49
4847,304,97,2,1.5,2,7.64,0,0.47
4848,299,94,1,1,1,7.34,0,0.42
4849,302,99,1,2,2,7.25,0,0.57
4850,313,101,3,2.5,3,8.04,0,0.62
4851,318,107,3,3,3.5,8.27,1,0.74
4852,325,110,4,3.5,4,8.67,1,0.73
4853,303,100,2,3,3.5,8.06,1,0.64
4854,300,102,3,3.5,2.5,8.17,0,0.63
4855,297,98,2,2.5,3,7.67,0,0.59
4856,317,106,2,2,3.5,8.12,0,0.73
4857,327,109,3,3.5,4,8.77,1,0.79
4858,301,104,2,3.5,3.5,7.89,1,0.68
4859,314,105,2,2.5,2,7.64,0,0.7
4860,321,107,2,2,1.5,8.44,0,0.81
4861,322,110,3,4,5,8.64,1,0.85
4862,334,116,4,4,3.5,9.54,1,0.93
4863,338,115,5,4.5,5,9.23,1,0.91
4864,306,103,2,2.5,3,8.36,0,0.69
4865,313,102,3,3.5,4,8.9,1,0.77
4866,330,114,4,4.5,3,9.17,1,0.86
4867,320,104,3,3.5,4.5,8.34,1,0.74
4868,311,98,1,1,2.5,7.46,0,0.57
4869,298,92,1,2,2,7.88,0,0.51
4870,301,98,1,2,3,8.03,1,0.67
4871,310,103,2,2.5,2.5,8.24,0,0.72
4872,324,110,3,3.5,3,9.22,1,0.89
4873,336,119,4,4.5,4,9.62,1,0.95
4874,321,109,3,3,3,8.54,1,0.79
4875,315,105,2,2,2.5,7.65,0,0.39
4876,304,101,2,2,2.5,7.66,0,0.38
4877,297,96,2,2.5,2,7.43,0,0.34
4878,290,100,1,1.5,2,7.56,0,0.47
4879,303,98,1,2,2.5,7.65,0,0.56
4880,311,99,1,2.5,3,8.43,1,0.71
4881,322,104,3,3.5,4,8.84,1,0.78
4882,319,105,3,3,3.5,8.67,1,0.73
4883,324,110,4,4.5,4,9.15,1,0.82
4884,300,100,3,3,3.5,8.26,0,0.62
4885,340,113,4,5,5,9.74,1,0.96
4886,335,117,5,5,5,9.82,1,0.96
4887,302,101,2,2.5,3.5,7.96,0,0.46
4888,307,105,2,2,3.5,8.1,0,0.53
4889,296,97,2,1.5,2,7.8,0,0.49
4890,320,108,3,3.5,4,8.44,1,0.76
4891,314,102,2,2,2.5,8.24,0,0.64
4892,318,106,3,2,3,8.65,0,0.71
4893,326,112,4,4,3.5,9.12,1,0.84
4894,317,104,2,3,3,8.76,0,0.77
4895,329,111,4,4.5,4,9.23,1,0.89
4896,324,110,3,3.5,3.5,9.04,1,0.82
4897,325,107,3,3,3.5,9.11,1,0.84
4898,330,116,4,5,4.5,9.45,1,0.91
4899,312,103,3,3.5,4,8.78,0,0.67
4900,333,117,4,5,4,9.66,1,0.95
4901,337,118,4,4.5,4.5,9.65,1,0.92
4902,324,107,4,4,4.5,8.87,1,0.76
4903,316,104,3,3,3.5,8,1,0.72
4904,322,110,3,3.5,2.5,8.67,1,0.8
4905,314,103,2,2,3,8.21,0,0.65
4906,330,115,5,4.5,3,9.34,1,0.9
4907,321,109,3,3,4,8.2,1,0.75
4908,308,101,2,3,4,7.9,0,0.68
4909,302,102,1,2,1.5,8,0,0.5
4910,323,108,3,3.5,3,8.6,0,0.45
4911,325,106,3,3.5,4,8.4,1,0.52
4912,327,111,4,4,4.5,9,1,0.84
4913,328,112,4,4,4.5,9.1,1,0.78
4914,307,109,3,4,3,8,1,0.62
4915,311,104,3,3.5,2,8.2,1,0.61
4916,314,105,3,3.5,2.5,8.3,0,0.54
